time,true_x,true_y,true_v,true_yaw,noisy_x,noisy_y,noisy_v,ekf_x,ekf_y,ekf_v,ekf_yaw,steering,acceleration,mpc_solve_time,cross_track_error
1.9000000000000001,2.3695242610796794,1.662048565559028,1.8448801526463596,-0.19558451578215585,2.112547684403408,1.2289409778484717,1.928864872603444,2.2799444800236106,1.582606206030614,1.769042270803137,-0.21364968650867633,0.14408427049399652,0.024438022248807246,0.3143460819999859,0.08514543720908603
2.0,2.5504948725590046,1.6261951758018014,1.8473239548712403,-0.18487759169199736,3.012987882498498,1.4093167855423478,1.7580450945586612,2.511623223433276,1.5264571726172906,1.7781255435821566,-0.20880608826599412,0.16482543969988653,-0.016143933538547404,0.2900654659999873,0.06867543092047187
2.1,2.732079198931157,1.5922365191972945,1.8457095615173855,-0.17258664580086336,2.881103624357096,1.5092200459231273,1.5289129718294772,2.694532137616627,1.4962449319006208,1.7105082365733537,-0.19417958862757567,0.01969343808541867,0.10963150737726714,0.268262902999993,0.05803318835724693
2.2,2.91390814227721,1.5605399386810177,1.8566727122551123,-0.17113252313220606,2.929327373685891,1.8182608736847086,1.72384261333992,2.871985389464671,1.5210497361237199,1.7220870677036915,-0.1694541036423658,-0.11932525605627395,0.14727471055919106,0.27738853599998947,0.05664127126869147
2.3000000000000003,3.0968632847735087,1.5289210924261858,1.8714001833110314,-0.1800367421314113,2.9806936439898757,1.0729069295466716,2.0162846904710743,3.045939361002902,1.4204183671426354,1.8154260521283907,-0.2056719221367671,0.017335665579103845,0.00014273508904372352,0.353654137000035,0.06401676353488059
2.4000000000000004,3.2809785803589535,1.4954107299624646,1.8714144568199358,-0.17873893341098546,3.032108657978307,1.9271676333284196,1.6956209716569859,3.2013871490235504,1.4732847969481073,1.7766220256106378,-0.1705212228809323,-0.3045381222604065,0.019439101988838133,0.2788513049999892,0.09604192468096413
2.5,3.465138615530762,1.4621390883217995,1.8733583670188196,-0.2022675270298233,3.682923440402141,1.279287012136424,2.1195773459453324,3.4251989617964305,1.4152490593334566,1.88011565538911,-0.2015761491406569,-0.17320340733122871,-0.12094087045284606,0.35452571000001853,0.09027908739947212
2.6,3.648655343415576,1.4245049774747864,1.861264279973535,-0.21537777198502628,3.2428379028074383,1.8317664729932939,1.9173613237188631,3.57619179551425,1.4507876754546076,1.8738014949733865,-0.18846738834694365,-0.4363323129985824,-0.028810536919916117,0.27199121499995726,0.08628192006537401
2.7,3.8304814557595313,1.3847266910745715,1.8583832262815434,-0.2500946434891067,3.559445816547964,1.5508836782209638,1.9732155291147102,3.7447158896979187,1.43583847658401,1.8955656641114917,-0.21706796378022508,-0.43633231299858233,-0.10828412635326314,0.2379771299999902,0.14178788824018573
2.8000000000000003,4.010538162740742,1.3387325128741925,1.847554813646217,-0.2847577766971816,3.576444036925576,1.300124238826916,1.5840070012156022,3.875390840467923,1.3779925016127668,1.7945798644564843,-0.2602190760857632,-0.3205217096532743,0.07276037183836803,0.3547269970000002,0.12533991477933176
2.9000000000000004,4.187853490504712,1.2868300810021784,1.8548308508300537,-0.309290977342644,4.257701457565766,1.9894851572541656,1.6484215565341727,4.071840791595914,1.4493597479679958,1.759660529443096,-0.23695150920029917,-0.4363323129985734,0.09331201985901107,0.3128628820000472,0.19068828158144033
3.0,4.364535333454691,1.2303721212116545,1.8641620528159548,-0.34388785055561133,4.431608318837042,0.9126080948256257,1.6641280023214202,4.25269898700183,1.3266059414475035,1.7451260210765716,-0.2990618303084922,-0.4363323129985824,0.08551408064793418,0.37329302400002007,0.16706089813076455
3.1,4.540037055546341,1.167521925233796,1.8727134608807483,-0.3786587722064123,4.496245809809203,0.7893138889291866,1.965414927511302,4.432045872369417,1.190383279409723,1.8167952989284353,-0.3641587400915469,0.0008538208040013905,-0.047674058791338576,0.1357650109999895,0.14155138246778162
3.2,4.714042340867788,1.0982924680219905,1.8679460550016145,-0.3785948137223567,5.020370457446745,1.4063917506636943,1.9914330258258421,4.660448214712764,1.1761954815629179,1.8678190934773142,-0.3415222441747221,-0.17796747435175617,-0.10340548678765546,0.32641017700001385,0.11430987829224547
3.3000000000000003,4.8876090734742235,1.0292503506132158,1.857605506322849,-0.3920343474162853,5.041954925908794,0.6275872734731185,1.6722045182272582,4.8433964168377015,1.0371902727833955,1.8119425380617247,-0.3817422899000489,0.036343841967132536,-0.057300746584957,0.15819928000001937,0.08766339505425678
3.4000000000000004,5.059276660519258,0.9582769631405486,1.8518754316643533,-0.389332656941495,4.5389428763474475,1.2339461983660487,1.7791971625274374,4.961658229752729,1.0073662190434667,1.7890160044042005,-0.3702271395082182,0.021111556311663667,0.07685925242213366,0.32571520800001963,0.06096946054585633
3.5,5.2306052438844395,0.8879851238837745,1.8595613569065668,-0.387768585668566,5.832575314743866,0.626530057167562,1.807571505397442,5.202729086375149,0.9009626589127352,1.8136069282627376,-0.3759452285039311,0.1785859474952095,-0.01538225760221602,0.45006633900004545,0.03841155057631121
3.6,5.4027550875493295,0.8176707176276187,1.858023131146345,-0.3743418811485846,5.685731827109531,0.8005157918243743,1.5940152824714229,5.396097347986516,0.8380606848743762,1.7564478499960297,-0.35906770206234073,0.07773699835371913,0.07172829102620046,0.4068483080000078,0.030843632522450988
3.7,5.575690306433658,0.749730231699284,1.8651959602489652,-0.3685527294441897,5.964145026529215,0.7492804548463055,2.2073606074567143,5.626492049813556,0.7712135101895689,1.8949735017829934,-0.3469149354647043,0.005448105838411915,-0.1256456075186687,0.3507845220000263,0.04220290327631004
3.8000000000000003,5.74968506017471,0.6825336144341183,1.8526313994970982,-0.3681462540225007,5.782681642436056,0.44487585982834443,2.2054223337414163,5.812555865727928,0.6571628912374192,1.9741831989298086,-0.3627113874169483,0.32729315562434796,-0.2507179455063679,0.2730421100000058,0.062029452432183406
3.9000000000000004,5.922534844713485,0.6158599089054393,1.8275596049464615,-0.34298727940987295,5.90047887527164,0.2154297270581167,2.014336132525519,5.981933727047112,0.521725029488055,1.9680417885312138,-0.36063985609575555,0.4363323129985787,-0.19501237778907293,0.27413349500000095,0.08558416510255136
4.0,6.0946460456494,0.5543987373520299,1.8080583671675543,-0.30889907782902304,6.641227980192996,1.0412027905506573,1.6697998707604311,6.219341276226321,0.5658821236342995,1.8749164898819892,-0.27881172863820547,-0.0463909699594206,-0.10055172922784636,0.30529264000000467,0.10960650163578385
4.1000000000000005,6.266894132109455,0.4994319537305046,1.7980031942447696,-0.31225659002256956,6.909468506422151,0.9157652829727387,1.5085325329495394,6.449018092853177,0.5975786622985987,1.7715674310912874,-0.24803202088970044,-0.43633231299857284,0.061909123598310196,0.29694184900000664,0.13414386009961288
4.2,6.4379998031595305,0.44419605779636295,1.8041941066046006,-0.3457934963771083,6.471948458032425,-0.1515905104071842,1.5445560488719092,6.57891678198664,0.43607818767412315,1.7133122884008627,-0.32705342572508656,0.00034567180720069363,0.18650876052145046,0.28030000500001506,0.16201979182343015
4.3,6.607739611295454,0.3830441054395681,1.8228449826567457,-0.3457685500146197,6.830132836573305,0.9761374027406005,1.6997148450005017,6.761069272278568,0.4820455220379648,1.7212935796665718,-0.2892985931085015,-0.4363323129985824,0.12427906588183098,0.27051704600000903,0.09662452015055484
4.4,6.779235647765689,0.32126427229825605,1.8352728892449288,-0.3797688130163097,6.3330044438951525,0.08789983816393998,1.6190355837944357,6.846716660841395,0.36672111776687694,1.6931927244233458,-0.35290665264148613,-8.551832882538823e-05,0.1255945584321286,0.32257908100001487,0.05913102130619298
4.5,6.949686683927531,0.25322964838271955,1.8478323450881418,-0.37977509099514206,6.705416490317268,1.415742548733049,1.8818720345983624,7.000071385229025,0.48118104826915487,1.743591492705769,-0.2934617907339847,-0.4363323129985745,0.09147350679721193,0.2928904419999867,0.101166096780617
4.6000000000000005,7.121303749960147,0.18472836078973692,1.856979695767863,-0.41424142593518587,6.930117045114836,0.22144274569036426,1.860225357253883,7.141402568677845,0.3905892914100917,1.780006508746963,-0.3434825789331333,-0.4363323129985824,0.07511834454699487,0.35451886200002036,0.08828635912234503
4.7,7.291295739320929,0.10998573936056366,1.8644915302225624,-0.4488783800621814,7.669203285784553,-0.12762744005511828,1.6297313778583822,7.3342224602291255,0.2649692525412459,1.7521707957725223,-0.3960942213198071,-0.011316958663995302,0.07815709134446762,0.3465447379999773,0.08946430344725649
4.800000000000001,7.459274195478288,0.029075140983671033,1.8723072393570093,-0.4497224310391008,7.4224679021850895,0.08328841422253361,1.8655117479758858,7.490312887827559,0.17551357413367497,1.7890854759713009,-0.40568034543895903,0.00011685076506218387,0.06156156689284945,0.3238542970000253,0.1063579413294352
4.9,7.627888156736909,-0.0523169719890432,1.8784633960462942,-0.44971367981772703,7.1135350787962786,0.32409590439772074,1.8936717245585781,7.601523813632515,0.12838627826700635,1.8123169581357108,-0.40403167234065407,0.0010458958379825423,-2.926833169525074e-05,0.31191051700000116,0.14639198647351434
5.0,7.797057236260412,-0.13397522225212896,1.8784604692131246,-0.4496350927071626,7.49711549890834,-0.3918011630181809,1.551691611684249,7.7162915844466635,-0.01608968153296239,1.737933197135678,-0.4357554013355154,0.43633231299857606,0.08502522651406527,0.3123918850000109,0.21282013476273204
5.1000000000000005,7.9662324689551784,-0.21562005054293681,1.8869629918645312,-0.4145974726137429,8.443458748586417,-0.47680279701420275,1.8569015644821014,7.936759573537218,-0.14299799768268734,1.7895993011409637,-0.41313632010773693,0.43633231299857866,0.10462566550116438,0.3039795980000122,0.16652058927814606
5.2,8.138942142431137,-0.291630984062341,1.8974255584146476,-0.3794012608632835,8.160287082679938,-0.28713739861326043,2.0999467735120336,8.11986198380694,-0.23124616960854977,1.885617606215478,-0.3809712072073892,0.4363323129985824,-0.02226754855034317,0.22450000500003853,0.17796569933455236
5.300000000000001,8.315191451218286,-0.36190486718618214,1.8951988035596132,-0.34400989811657245,8.377419300867235,-0.1998926542304512,1.6519644677433343,8.295865622475919,-0.27878952655455214,1.8192211912013705,-0.33958249023246445,0.4363323129985824,-0.02591960899113158,0.2559568469999931,0.20212281621172443
5.4,8.493607331546295,-0.42582324245432746,1.8926068426605,-0.3086600694835311,8.262735258999848,-0.07748156632731201,1.6813031447901803,8.442857194947738,-0.2987113904930152,1.773615825658901,-0.2963161355657902,0.061617593229654335,0.10216451604418016,0.22194432700001698,0.19400850199318243
5.5,8.673923834507939,-0.48331728882903335,1.9028232942649181,-0.30398944180985854,8.557252890920756,-0.9505795337417924,1.9287990744340537,8.600512599713364,-0.45170621817731205,1.8268550196151163,-0.32789107108544435,0.43633231299858066,0.06743654823671148,0.15924284600004057,0.18207878753652645
5.6000000000000005,8.85548170565752,-0.5402743280393377,1.9095669490885894,-0.26849739884060053,8.807626796692634,-0.005064044924224187,1.7763246117329112,8.785223323820452,-0.42635620837734134,1.815380793409008,-0.263371868302666,0.016375644871603603,-0.025956667902384753,0.11936897999999019,0.20922629049461433
5.7,9.039596536604346,-0.5909318877509573,1.906971282298351,-0.26724647141296787,9.118717644604274,-0.7670715192408044,1.4376856242229947,8.954685244773193,-0.5133635617285547,1.711834593005798,-0.2784238775374357,0.18342915092775844,0.187241789566455,0.2380133409999985,0.1862264251549802
5.800000000000001,9.22352423991055,-0.6412905480946502,1.9256954612549964,-0.25309564188258893,9.44593766912847,-1.050458049019503,1.6554358102202713,9.143453085981266,-0.633005016853429,1.7175287005111042,-0.2882776462087935,0.43633231299858216,0.19621074747373332,0.33626068499995654,0.16424890821897029
5.9,9.409958887398782,-0.6895103812644094,1.9453165360023696,-0.2171769802482877,9.685927861265045,-0.17339114289122726,1.9511727923292017,9.371529570379401,-0.5945451855821976,1.8012573447747773,-0.21630042842662212,-0.047535302050758614,0.008245222119515661,0.2737305829999741,0.14211943265362523
6.0,9.599920919773657,-0.7314268518750069,1.9461410582143213,-0.22087861711228607,9.783907096311792,-0.8889791371952778,1.7345598764235948,9.566345350681043,-0.6698482995337235,1.7883843266960013,-0.23061306210414578,-0.005106743955162063,0.030153418360729132,0.2534435599999938,0.11555750686213756
6.1000000000000005,9.78980694058257,-0.7740642683777997,1.9491564000503943,-0.22127615833149283,9.493929618799017,-0.43699752940302994,2.0718682792819596,9.731075998557031,-0.6734826349026303,1.8645594649843094,-0.21837094223769338,-0.21548493561236007,-0.10374576481372678,0.2709126080000033,0.15350509624132602
6.2,9.979970178481834,-0.8168433481977585,1.9387818235690215,-0.23834167192186984,9.876210815762656,-0.8653478920910764,2.1429364025427393,9.920311860495636,-0.7428287724620759,1.935081679749435,-0.24462688357070705,-0.017089975157366908,-0.19126359401935453,0.25881030800002236,0.12856104362903245
6.300000000000001,10.16836758515393,-0.8626163397238186,1.919655464167086,-0.2396671502953378,10.537548249082098,-1.008301455274763,2.2195043483589103,10.167505281917098,-0.8221724672386365,2.009480606913003,-0.2518767671489215,-0.0063113257127883245,-0.25328012684144274,0.27859626800000115,0.05807087404297238
6.4,10.354846188092244,-0.9081849874680732,1.8943274514829418,-0.24015177956570133,10.615300468655052,-1.1269561187890145,2.0324091264463795,10.388499257453134,-0.9114165206407223,2.003219613592921,-0.2639479574142025,0.0019203025086741532,-0.28544342698436664,0.420380238000007,0.054611475957894444
6.5,10.538842570585212,-0.9532415759310281,1.8657831087845052,-0.24000627211655212,10.827183879660508,0.09118505920863906,2.2584028179595372,10.642481642042949,-0.7825798779017599,2.053679441416612,-0.19243121724538392,-0.43633231299857256,-0.31374426307374575,0.3836318489999826,0.06265718238054681
6.6000000000000005,10.720072891052295,-0.9975928671597394,1.8344086824771306,-0.27480743019984955,10.476526491151262,-0.5894409178116995,1.885355587270764,10.80011849850953,-0.7865863318101717,1.976502077787121,-0.22130270578012912,-0.4363323129891369,-0.23390133812441205,0.38831537099997604,0.03401612239617698
6.7,10.896630594097232,-1.0473716742865724,1.8110185486646895,-0.3090233828720099,10.92208653470142,-0.3858990482380573,1.835473275824537,10.986969191587194,-0.7526903424717655,1.9169786772402329,-0.22987139102597043,-0.4363323129826149,-0.0834716435496978,0.4426955149999685,0.01770894279483397
6.800000000000001,11.069153842656304,-1.1024498963230593,1.8026713843097197,-0.3428030556027255,11.389532437869208,-0.7336935742791588,1.8033721082956087,11.193794984784281,-0.780533187310525,1.882613119602558,-0.25749005524999724,-0.4363323129985824,-0.036498258594089755,0.40730268400000114,0.033981075564868124
6.9,11.238932350393313,-1.1630427961437941,1.7990215584503109,-0.37642703446834513,10.834340354276058,-1.4976117064958023,1.8155405877571367,11.301064692170572,-0.9522103872367278,1.855044153460332,-0.34244189846748396,-0.34749063542245245,-0.006118234363822786,0.4347417299999847,0.0637741772923739
7.0,11.406238475295451,-1.2291748326156864,1.7984097350139285,-0.40249034954134366,11.386468691608643,-1.5325891667843585,1.800710034600015,11.454510559177193,-1.10404978702167,1.840747905270864,-0.40269947603686607,0.134988031842052,-0.09090801846526766,0.32027684600001294,0.05730204742012847
7.1000000000000005,11.571708060060928,-1.2996205015206608,1.7893189331674018,-0.39272038368576423,11.656076747690195,-1.8638759856594245,1.736088973026322,11.611020307292414,-1.2908338141732016,1.8097957623992575,-0.4341265212627512,0.4363323129984703,-0.02461822539599767,0.28113225200002034,0.07896239592473768
7.2,11.737018115334214,-1.3680982940628865,1.786857110627802,-0.35934545882906654,11.473996578401206,-0.9064404261666352,1.6966665939687262,11.744403627716068,-1.2928818102870763,1.7681491531673643,-0.3780926768681456,0.4363323129985824,0.12596372837053219,0.2439620079999827,0.11023540701592308
7.300000000000001,11.904290669920524,-1.4309351926192373,1.7994534834648552,-0.3260164526404883,11.439149935031624,-1.059020374379255,1.683936921487996,11.856470445186565,-1.3151658764735572,1.7437726225649939,-0.3368663684363362,0.4362841239971509,0.14362799288416672,0.2913035100000343,0.1282787882164592
7.4,12.074757518446091,-1.4885666245405342,1.813816282753272,-0.2924567177192783,12.222929266956385,-1.9012612502363855,1.7779582396638807,12.035229415820732,-1.456753645550275,1.7703816100767755,-0.33130175147053365,0.4363323129985824,0.11881396425351784,0.17989751199996817,0.13951096857378975
7.5,12.248437407193656,-1.5408599445770588,1.8256976791786237,-0.258624860793915,12.188775139176427,-1.4878747396804253,1.9086898296913688,12.207535157924942,-1.5122818265162152,1.8173097643880272,-0.29591882491124544,0.4363323129985824,-0.041891418591872925,0.23335116399999833,0.17291535301584263
7.6000000000000005,12.424935376727465,-1.5875524162189072,1.8215085373194364,-0.22457138842284285,12.36485034882089,-1.5375654582332328,1.7326540844699212,12.376149853259186,-1.5598477206105978,1.790135737133927,-0.2615264738707239,0.4363323129985603,0.010272190669852986,0.42791686599997547,0.169173639161969
7.7,12.602512357584889,-1.628115322732594,1.8225357563864217,-0.19059605320897433,12.850824251298787,-1.6552961838966516,1.712195708546151,12.578648757422563,-1.6076884016160145,1.7745051507936616,-0.225672687693947,0.43633231299849173,0.031303143176913836,0.3608211600000004,0.16482080495318716
7.800000000000001,12.781465592659696,-1.6626422034102757,1.825666070704113,-0.15660155799041053,12.52799840517686,-1.8136690894784568,2.1323394379648555,12.740590279882634,-1.6827347091699365,1.8738283938737903,-0.20297767763738994,0.43633231299858133,-0.04311456046962701,0.4236780539999927,0.15966184044988999
7.9,12.96179813491245,-1.6911157037546474,1.8213546146571504,-0.12254867519028778,13.269595651791041,-1.7490178415894582,1.570367341102442,12.94800048638027,-1.7162012870834096,1.7918626951434964,-0.166394955788832,0.4363323129985824,0.049536363072669586,0.3391450269999723,0.15354418124326144
8.0,13.142567635811352,-1.7133803364282578,1.8263082509644173,-0.08857621098906465,12.402356806168742,-1.9313351065059026,1.6052494569909876,13.030958046819203,-1.7869737653199715,1.7308867153044853,-0.15967035427377008,0.43633231299828906,0.2017431426681769,0.3645274440000321,0.1585532720881171
8.1,13.324482491745371,-1.7295359381165805,1.8464825652312349,-0.05451135004603591,12.575146565977866,-1.9823799384051781,1.9648630686755821,13.139571541867653,-1.8537575070234222,1.8002937811003816,-0.14606351348732982,0.4363323129985824,0.0690475183027913,0.3614699079999468,0.1958994854520469
8.200000000000001,13.50885647622179,-1.7395963797231069,1.853387317061514,-0.020070191613355437,13.232218261577886,-1.7564711309595957,1.951248133605847,13.317159234074257,-1.8617318673975576,1.8457577549961908,-0.1047504755381552,0.4363323129985824,0.014926328023925317,0.48139045200002784,0.16801116046232256
8.3,13.69415788079355,-1.7433159138575594,1.8548799498639066,0.014499756365569993,13.55505579909023,-1.6576439946925055,1.5248504414957034,13.49394111544837,-1.8412947210346942,1.7574353029163245,-0.059420599426849297,0.4363323129985824,0.04472431618223134,0.40893173000000616,0.22616376450980083
8.4,13.879626377351357,-1.7406264773630005,1.8593523814821298,0.04909754538875788,14.048709991830187,-1.328347634212375,1.7078962321972277,13.71542750160081,-1.7591818051454506,1.752877234061036,0.010406740046017049,0.000591371820828817,-0.004827662633186446,0.3183358669999734,0.19822706790217998
8.5,14.065337555657182,-1.7315011807927478,1.8588696152188111,0.04914152813802097,14.691866519840394,-1.8875688278426244,2.159413975141149,13.9973664213807,-1.7705553580606714,1.8809080424176159,0.014876706937813289,-0.00018914972337495556,-0.12639064454914137,0.2024522739999952,0.07435936308913728
8.6,14.251000114081052,-1.7223700875755976,1.846230550763897,0.04912746395091272,14.079270384844525,-1.2606397491517356,2.0245682786986525,14.186686453940249,-1.6833292873664871,1.9101181979636566,0.0465300954055059,-0.43633231299858133,-0.1257366226082036,0.2550697190000051,0.05112798674288221
8.700000000000001,14.435400419379713,-1.713303673096868,1.8336568885030766,0.014691006169275767,14.557747687320067,-2.1472238695114623,1.8394101908932985,14.39025448180853,-1.7535036577466996,1.8843648951536813,-0.01794757422086768,-0.001163637705323028,-0.12014213974424784,0.15961654699998462,0.04360452861968933
8.8,14.618746321075289,-1.7106099435291693,1.8216426745286518,0.01460565763898991,14.501175170559831,-2.0066777954698507,1.4138806801313948,14.545575306869525,-1.8000915315893204,1.742483212054378,-0.034160322833326706,0.018546363318478778,-0.026382513406654165,0.1704116170000134,0.12441138900479892
8.9,14.800891158755975,-1.7079494092002347,1.8190044231879865,0.015957206480674113,15.012722190206263,-2.1067106714844597,1.9014875914577347,14.757596951986816,-1.85570814737842,1.7905530273493344,-0.05065282388059833,0.38709012293965467,0.020526115694818343,0.23834042400000044,0.06246011195330077
9.0,14.982768442689576,-1.705046909465318,1.8210570347574684,0.04561843260252729,14.648916555545268,-1.232042962176041,2.1719905695149677,14.927947876604588,-1.7591763556342062,1.8933247490343394,0.018419105141140424,-0.15647410009271778,-0.17782127906339465,0.19326145700000552,0.10937698661980377
9.1,15.164684694270084,-1.6967424137374645,1.803274906851129,0.03412655916357954,15.616889707533694,-2.116882045531773,1.5627286325828325,15.153882986087945,-1.8150592040296396,1.796961107790813,-0.014956595673057738,0.016150030161278597,0.0004332947366255133,0.19323314299998628,0.10039309976277917
9.200000000000001,15.344907188460827,-1.6905896513938405,1.8033182363247915,0.03529157821883544,15.24783424576315,-2.0077933369646996,1.4486956030520086,15.306079158795967,-1.850402263493442,1.6978971063779194,-0.0263675608405447,0.291816659130012,0.11340036963377206,0.2543768510000177,0.11275094394024676
9.3,15.525126722511907,-1.684226777748462,1.8146582732881686,0.056959694352269885,15.475579001917458,-1.558294898287325,2.1576885897876608,15.499324224447253,-1.8048527519246536,1.8348041849688845,0.013978794910271652,0.00027218600717791885,-0.08178412255065667,0.19695233800001688,0.11694767803938165
9.4,15.706298254941004,-1.6738961279419668,1.806479861033103,0.05697945133634974,15.098599707943734,-1.6337884719520452,1.6653747618502668,15.612169561892987,-1.7752167797170255,1.7708838477537958,0.0229990411624037,-0.004743447199974874,-0.01654381868019747,0.37159074099997724,0.16460818544100708
9.5,15.886653069272922,-1.6636084736670214,1.8048254791650833,0.05663669109206548,15.741882901876194,-1.7001368358152231,1.7872162169772345,15.785174290409518,-1.7591376650691306,1.77342384549342,0.02710618146746313,-0.014154160433289651,-0.0025196694326847786,0.2024083839999662,0.1613329282385881
9.600000000000001,16.066846226290746,-1.6533920033183755,1.8045735122218147,0.05561479127314861,16.34081384926319,-1.236705328582483,2.275971613375729,16.029353736263623,-1.665142852810826,1.9210282122333429,0.05961986559077559,-0.4363323129985824,-0.20111090910410834,0.2141755920000037,0.15834060023233984
